IMU initialize. Pass/Fail: 1
Calibrating gyroscope, hold IMU stationary.
---------------------------------------
Gyroscope bias values:
	 X: 89.543
	 Y: 39.081
	 Z: 48.007
---------------------------------------
ENC1 , ENC2 , ENC3 , SWITCH , PITCH , ROLL
0 , 0 , 0 , 2 , -73.8, -4.87
0 , 0 , 0 , 2 , -73.8, -4.88
0 , 0 , 0 , 2 , -73.8, -4.87
0 , 0 , 0 , 2 , -73.8, -4.86
0 , 0 , 0 , 2 , -73.8, -4.86
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.81
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.81
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.81
0 , 0 , 0 , 2 , -73.8, -4.8
0 , 0 , 0 , 2 , -73.8, -4.8
0 , 0 , 0 , 2 , -73.8, -4.81
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.81
0 , 0 , 0 , 2 , -73.8, -4.8
0 , 0 , 0 , 2 , -73.8, -4.8
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.85
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.8, -4.87
0 , 0 , 0 , 2 , -73.8, -4.88
0 , 0 , 0 , 2 , -73.8, -4.86
0 , 0 , 0 , 2 , -73.8, -4.87
0 , 0 , 0 , 2 , -73.8, -4.88
0 , 0 , 0 , 2 , -73.8, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.8, -4.89
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.8, -4.9
0 , 0 , 0 , 2 , -73.8, -4.9
0 , 0 , 0 , 2 , -73.8, -4.91
0 , 0 , 0 , 2 , -73.8, -4.92
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.9
0 , 0 , 0 , 2 , -73.9, -4.92
0 , 0 , 0 , 2 , -73.9, -4.92
0 , 0 , 0 , 2 , -73.9, -4.93
0 , 0 , 0 , 2 , -73.9, -4.93
0 , 0 , 0 , 2 , -73.9, -4.93
0 , 0 , 0 , 2 , -73.9, -4.93
0 , 0 , 0 , 2 , -73.9, -4.92
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.9
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.9
0 , 0 , 0 , 2 , -73.9, -4.9
0 , 0 , 0 , 2 , -73.9, -4.91
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.8, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.79
0 , 0 , 0 , 2 , -73.9, -4.79
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.8, -4.8
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.82
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.83
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.84
0 , 0 , 0 , 2 , -73.8, -4.86
0 , 0 , 0 , 2 , -73.8, -4.86
0 , 0 , 0 , 2 , -73.8, -4.85
0 , 0 , 0 , 2 , -73.8, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.9
0 , 0 , 0 , 2 , -73.9, -4.9
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.89
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.84
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.85
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -73.9, -4.87
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.88
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.84
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.8
0 , 0 , 0 , 2 , -73.9, -4.82
0 , 0 , 0 , 2 , -73.9, -4.83
0 , 0 , 0 , 2 , -73.9, -4.86
0 , 0 , 0 , 2 , -73.9, -4.88
0 , 0 , 0 , 2 , -74, -4.91
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.93
0 , 0 , 0 , 2 , -74, -4.91
0 , 0 , 0 , 2 , -74, -4.89
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.84
0 , 0 , 0 , 2 , -74, -4.83
0 , 0 , 0 , 2 , -74, -4.82
0 , 0 , 0 , 2 , -74, -4.81
0 , 0 , 0 , 2 , -73.9, -4.81
0 , 0 , 0 , 2 , -74, -4.82
0 , 0 , 0 , 2 , -74, -4.82
0 , 0 , 0 , 2 , -74, -4.84
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.9
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -5.01
0 , 0 , 0 , 2 , -74, -5
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -4.98
0 , 0 , 0 , 2 , -74, -4.97
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.89
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.83
0 , 0 , 0 , 2 , -74, -4.81
0 , 0 , 0 , 2 , -74, -4.79
0 , 0 , 0 , 2 , -74, -4.76
0 , 0 , 0 , 2 , -74, -4.77
0 , 0 , 0 , 2 , -74, -4.79
0 , 0 , 0 , 2 , -74, -4.81
0 , 0 , 0 , 2 , -74, -4.82
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.9
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.98
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -4.98
0 , 0 , 0 , 2 , -74, -4.97
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74, -4.9
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.85
0 , 0 , 0 , 2 , -74, -4.81
0 , 0 , 0 , 2 , -74, -4.78
0 , 0 , 0 , 2 , -74, -4.78
0 , 0 , 0 , 2 , -74, -4.78
0 , 0 , 0 , 2 , -74, -4.8
0 , 0 , 0 , 2 , -74, -4.82
0 , 0 , 0 , 2 , -74, -4.85
0 , 0 , 0 , 2 , -74, -4.91
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -5.01
0 , 0 , 0 , 2 , -74, -5
0 , 0 , 0 , 2 , -74, -5
0 , 0 , 0 , 2 , -74, -4.97
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.93
0 , 0 , 0 , 2 , -74, -4.9
0 , 0 , 0 , 2 , -74, -4.89
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.84
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.88
0 , 0 , 0 , 2 , -74, -4.9
0 , 0 , 0 , 2 , -74, -4.91
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.97
0 , 0 , 0 , 2 , -74, -4.99
0 , 0 , 0 , 2 , -74, -4.97
0 , 0 , 0 , 2 , -74, -4.97
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.93
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.93
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74, -4.93
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.93
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74, -4.95
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.96
0 , 0 , 0 , 2 , -74, -4.94
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74, -4.9
0 , 0 , 0 , 2 , -74, -4.89
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.87
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.85
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.86
0 , 0 , 0 , 2 , -74, -4.89
0 , 0 , 0 , 2 , -74, -4.91
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -4.99
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.86
0 , 0 , 0 , 2 , -74.1, -4.86
0 , 0 , 0 , 2 , -74.1, -4.87
0 , 0 , 0 , 2 , -74.1, -4.87
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74, -4.92
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5.01
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -4.99
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.99
0 , 0 , 0 , 2 , -74.1, -5.01
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -4.99
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5.01
0 , 0 , 0 , 2 , -74.1, -4.99
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -5.01
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -5.01
0 , 0 , 0 , 2 , -74.1, -5
0 , 0 , 0 , 2 , -74.1, -4.98
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.1, -4.96
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.95
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.89
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.2, -4.89
0 , 0 , 0 , 2 , -74.2, -4.88
0 , 0 , 0 , 2 , -74.2, -4.89
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.88
0 , 0 , 0 , 2 , -74.1, -4.9
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.91
0 , 0 , 0 , 2 , -74.1, -4.92
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.93
0 , 0 , 0 , 2 , -74.1, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.92
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.92
0 , 0 , 0 , 2 , -74.2, -4.92
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.92
0 , 0 , 0 , 2 , -74.2, -4.92
0 , 0 , 0 , 2 , -74.2, -4.91
0 , 0 , 0 , 2 , -74.2, -4.91
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.1, -4.96
